uid,sentence1,sentence2,label
uit_Adver_44_2_11_01,Phiên bản Nintendo Wii mạ vàng 24K được THQ - một nhà phát hành game đã phá sản năm 2013 - đặt hàng sản xuất năm 2009.,Nguyên nhân chiếc máy chơi game mạ vàng 24K được ra đời la do nó được THQ đặt hàng vào năm Kỷ Sửu.,Entailment
uit_Adver_655_3_11_04,Video của Khánh Vân thu hút sự chú ý của người hâm mộ trong nước và quốc tế khi đăng tải trên Fanpage và Instagram cá nhân.,Các mạng xã hội của Khánh Vân được dịp nhốn nháo.,Entailment
uit_Adver_1184_3_31_06,Hoạt động bán lẻ thiết bị di động và điện máy vẫn là trụ cột mang lại dòng tiền chính với kỳ vọng đóng góp khoảng 75% tổng doanh số.,Phần còn lại trong tổng doanh số chưa được chú trọng nhiều so với hoạt động bán lẻ thiết bị di động và điện máy.,Extrinsic-Hal
uit_Adver_747_4_21_04,Ấn Độ hiện là vùng dịch lớn thứ hai thế giới.,Ấn độ tự hào bách bệnh bất xâm.,Intrinsic-Hal
uit_Adver_1410_1_31_08,"Bệnh viện Bệnh Nhiệt đới TP HCM giải trình tự gene virus 5 bệnh nhân liên quan Hội thánh Truyền giáo Phục hưng, ghi nhận biến chủng B.1.617.2 từ Ấn Độ.",Các ca ghi nhận biến chủng B.1.617.2 từ Ấn Độ đều liên quan Hội thánh Truyền giáo Phục hưng.,Extrinsic-Hal
uit_Adver_44_5_31_01,Chiếc máy game vẫn còn hoạt động tốt.,Mặc dù đã lâu chưa sử dụng nhưng máy game vẫn hoạt động tốt.,Extrinsic-Hal
uit_Adver_1338_4_31_07,"Danh khai tổ chức trường gà này từ tháng 2, hoạt động từ gần trưa cho đến chiều tối, hằng ngày có hơn 100 người tham gia.",Danh khai hơn 100 người tham gia chuồng gà mà mình tổ chức hầu hết là phụ nữ.,Extrinsic-Hal
uit_Adver_2276_2_31_12,"Môtô chạy tốc độ cao dọc con phố thuộc quận Petrogradsky, gần lối vào công viên Central Park.",Môtô chạy tốc độ cao đã chạy vào công viên Central Park.,Extrinsic-Hal
uit_Adver_2568_1_21_13,"Hơn một năm qua, vợ chồng Tracie sống trong cảnh ""có nhà mà không được về"", vì dù đã hoàn tất giao dịch mua bán mà chủ cũ không chịu chuyển đi.","Vợ chồng Tracie là người vô gia cư vì ""có nhà mà không được về"".",Intrinsic-Hal
uit_Adver_226_1_21_02,"Đầu bếp biểu diễn nhào bột bánh, phủ nhân với lạp xưởng của người địa phương và nướng trong lò rực hồng, ngay trước mắt du khách.",Đầu bếp không nhào bột và nướng bánh trong lò lửa trước mặt du khách.,Intrinsic-Hal
uit_Adver_928_2_11_05,"""Hôm nay, nước Mỹ mất đi một nhà tiên phong thực thụ, phi hành gia Michael Collins, người đã cống hiến cả cuộc đời cho công cuộc khám phá không gian"", Quyền Quản trị viên NASA Steve Jurczyk nhấn mạnh trong một tuyên bố hôm 28/4.",Michael Collins chẳng còn cơ hội đón một mùa Giáng sinh nữa.,Entailment
uit_Adver_223_3_21_02,"Bên cạnh đó, hòn đảo yêu cầu mọi khách du lịch từ 18 tuổi trở lên, bất kể đã tiêm vaccine hay chưa, phải đăng ký Thị thực Y tế Du lịch Bahamas, và mua bảo hiểm sức khỏe phòng Covid-19.",Công dân Bahamas không cần đăng ký Thị thực Y tế Du lịch Bahamas.,Intrinsic-Hal
uit_Adver_1176_1_21_06,"Ông Nguyễn Việt Thắng được bổ nhiệm Tổng giám đốc Tập đoàn Hoà Phát, thay ông Trần Tuấn Dương, từ ngày 26/4.","Ông Nguyễn Việt Thắng bổ nhiệm ông Trần Tuấn Dương làm Tổng giám đốc Tập đoàn Hoà Phát, từ ngày 26/4.",Intrinsic-Hal
uit_Adver_2279_4_31_12,"Đại diện hãng cho biết, chương trình ưu đãi lần này được hãng đưa ra trong bối cảnh khó khăn của Covid-19, giúp người dùng có thể tiết kiệm một khoản chi phí khi sở hữu xe.",Ưu đãi mà hãng đưa ra ngoài mục đích giúp người dùng tiết kiệm còn là vì muốn dòng xe này bán chạy hơn.,Extrinsic-Hal
uit_Adver_2074_1_21_11,"Chính quyền dựng rào chắn, phun khử khuẩn tòa nhà công ty T&T ở số 2 Phạm Sư Mạnh và tòa H2 khu đô thị Việt Hưng để truy vết.",Công ty T&T và tòa H2 khu đô thị Việt Hưng được phun khử khuẩn để người dân tỵ nạn sinh sống tạm qua đại dịch.,Intrinsic-Hal
uit_Adver_44_4_31_01,"Trong một cuộc phỏng vấn với Console Variations, Fillerup cho biết đã có người định giá chiếc máy này một triệu USD và muốn ông bán đấu giá với mức khởi điểm này.","Trong một cuộc phỏng vấn với Console Variations, Fillerup cho biết dù có người ra giá một triệu USD và muốn ông đem chiếc máy ra bán đấu giá nhưng ông đã từ chối.",Extrinsic-Hal
uit_Adver_1111_2_31_06,Báo cáo tài chính hợp nhất quý I của Tập đoàn Vingroup ghi nhận mức tăng cao cả về doanh thu và lợi nhuận.,Lợi nhuận mà Tập đoàn Vingroup ghi nhận được chủ yếu tập trung vào tháng đầu tiên.,Extrinsic-Hal
uit_Adver_1542_4_21_08,"Ngày 8/5, anh được lấy mẫu xét nghiệm sàng lọc Covid-19 tại chung cư, có kết quả âm tính.",Anh đã mắc bệnh Covid-19 vào ngày 8/5.,Intrinsic-Hal
uit_Adver_1410_5_21_08,"Thành phố tiếp tục triển khai thần tốc các hoạt động truy vết, khoanh vùng, mở rộng xét nghiệm để chặt đứt chuỗi lây nhiễm, không cho lây lan tiếp.",Mở rộng vùng để chặt đứt chuỗi lây nhiễm.,Intrinsic-Hal
uit_Adver_1660_2_31_09,"Ngoại trưởng Nhật Toshimitsu Motegi xác nhận Kitazumi đã rời Myanmar để trở về Nhật vào chiều nay, đồng thời cho biết Tokyo đã sử dụng ""các kênh khác nhau"" giúp nhà báo này được trả tự do, nói thêm rằng đây là ""công việc khó khăn"".",Con người trong hoàn cảnh khó khăn lại càng yêu thương nhau vì vậy người dân Nhật đã không bỏ rơi Kitazumi.,Extrinsic-Hal
uit_Adver_4_5_31_01,"Việc ngày càng có nhiều ""thợ đào"" Bitcoin cạnh tranh khốc liệt với nhau, công thêm đợt giảm giá lớn nhất của đồng tiền số này đã ảnh hưởng xấu đến doanh thu của họ.",Do thợ đào Bitcoin cạnh tranh với nhau nên giá của đồng tiền này sụt giảm mạnh.,Extrinsic-Hal
uit_Adver_1837_1_11_10,"HLV Jurgen Klopp tự hào sau khi đánh bại Man Utd ở trận đấu bù Ngoại hạng Anh tối 13/5, qua đó giành chiến thắng đầu tiên của ông tại Old Trafford.",HLV Klopp đã rất vui vẻ.,Entailment
uit_Adver_18_2_11_01,Kết quả xét nghiệm cho thấy hơn 100 nhân viên tại nhà máy Foxconn này đã dương tính với Covid-19.,Nhà máy Foxconn ghi nhận nhiều trường hợp công nhân bị nhiễm dịch bệnh.,Entailment
uit_Adver_73_2_11_01,SpaceX hiện bán bộ thu Internet vệ tinh Starlink với giá 499 USD.,Giá một chiếc vệ tinh Starlink lên đến gần 500 USD.,Entailment
uit_Adver_945_2_31_05,"Chiều 27/4, Trung ương Đoàn TNCS Hồ Chí Minh phát động cuộc thi Dự án Khởi nghiệp Thanh niên nông thôn 2021, hỗ trợ thanh niên nông thôn trong quá trình khởi nghiệp và đổi mới sáng tạo.",Cuộc thi của Trung ương Đoàn TNCS Hồ Chí Minh được tổ chức thường niên vào ngày 27/4 hằng năm.,Extrinsic-Hal
uit_Adver_1362_1_11_07,"Dương Đình Lộc, 21 tuổi, bị phạt 15 năm tù vì lừa bán nhiệt kế điện tử và khẩu trang y tế khi Covid-19 bùng phát đầu năm 2020.","Năm 2029, Dương Đình Lộc vẫn đang ăn cơm nhà nước.",Entailment
uit_Adver_789_2_11_04,"Theo People hôm 24/4, nữ ca sĩ cho biết William Bowery là bút danh của diễn viên J oe Alwyn.",J oe Alwyn có tên khác ngoài tên thật.,Entailment
uit_Adver_280_3_21_02,"Món cháo trắng ở quán được thực khách ưa chuộng nhờ mùi thơm của gạo ngon, lá dứa hòa quyện, hạt cháo mịn, nhuyễn, ăn sền sệt.", Thành phần chính của cháo trắng là lá dứa.,Intrinsic-Hal
uit_Adver_899_4_31_05,"Những con cú mèo nặng khoảng 100 g, bằng 4 viên pin tiểu.",Những loài cú mèo khác cũng có cân nặng bằng 4 viên pin tiểu.,Extrinsic-Hal
uit_Adver_838_4_11_05,Đặc điểm chính giúp phân biệt chi Menefeeceratops với các nhóm khủng long có sừng khác nằm ở phần xương cấu tạo nên mặt diềm của nó.,Menefeeceratops có phần xương đặc biệt.,Entailment
uit_Adver_1653_3_11_09,"Bộ Y tế và Chăm sóc Xã hội (DHSC) nói ""chưa có bằng chứng xác thực cho thấy biến chủng này có tác động lớn hơn tới mức độ nghiêm trọng của dịch bệnh hoặc có thể né vaccine"".",Bộ Y tế và Chăm sóc Xã hội có tên viết tắt gồm 4 chữ cái.,Entailment
uit_Adver_2025_4_11_11,"Ngoài ra, ngành văn hóa Thừa Thiên Huế đang nghiên cứu lập hồ sơ trình UNESCO ghi tên ẩm thực Huế vào danh mục Di sản văn hóa phi vật thể đại diện của nhân loại, ca Huế là di sản văn hóa phi vật thể.",Ẩm thực và ca nhạc cũng thuộc lĩnh vực văn hoá.,Entailment
uit_Adver_1519_4_11_08,"Tính đến ngày 20/5, tại Bệnh viện Bệnh nhiệt đới Trung ương đã ghi nhận 89 ca Covid-19, trong đó hầu hết là bệnh nhân và người nhà bệnh nhân, có khoảng 10 nhân viên y tế.Giám đốc Bệnh viện Bệnh Nhiệt đới Trung ương Phạm Ngọc Thạch tuần trước thừa nhận Covid-19 bùng lên trong viện ở những nơi không ngờ, như phòng khám do tiếp xúc bệnh nhân bên ngoài vào.",Một trong những nguồn lây Covid-19 là từ các phòng khám tư.,Entailment
uit_Adver_2025_2_11_11,"Ngày 27/5, ông Võ Lê Nhật, Giám đốc Trung tâm Bảo tồn Di tích cố đô Huế, cho biết tư liệu về bảo vật ""Cửu đỉnh"" đang được phòng nghiên cứu của Trung tâm hoàn thiện hồ sơ, sau đó sẽ gửi Bộ Văn hóa, Thể thao và Du lịch để trình UNESCO xét duyệt.","""Cửu đỉnh"" vẫn đang trong quá trình xét duyệt.",Entailment
uit_Adver_1209_1_11_07,"Đội công tác đặc biệt của Công an Đăk Nông đề nghị CSGT tỉnh bạn cùng chặn bắt ôtô chở Vàng Seo Trắng - kẻ trốn truy nã, đang tìm đường vượt biên.",Hai đơn vị công an đã hợp tác cùng nhau trong việc bắt tội phạm truy nã.,Entailment
uit_Adver_1843_5_21_10,"Với 19 bàn, Suarez là chân sút hay thứ ba La Liga, sau Lionel Messi – 29 bàn, và bộ đôi Karim Benzema, Gerard Moreno – cùng 22 bàn.",Lionel Messi là cầu thủ đá bóng có thứ hạng thứ ba La Liga.,Intrinsic-Hal
uit_Adver_2478_4_11_13,"Đầu tháng này, truyền thông Indonesia mới biết đến cái tên bất thường của đứa trẻ, sau khi kiểm tra cơ sở dữ liệu đăng ký.","Dựa vào thông tin đăng ký khai sinh, truyền thông Indonesia phát hiện ra đứa trẻ có cái tên đặc biệt.",Entailment
uit_Adver_1410_5_31_08,"Thành phố tiếp tục triển khai thần tốc các hoạt động truy vết, khoanh vùng, mở rộng xét nghiệm để chặt đứt chuỗi lây nhiễm, không cho lây lan tiếp.","Việc triển khai các hoạt động truy vết, khoanh vùng, mở rộng xét nghiệm đã chặt đứt lây lan.",Extrinsic-Hal
uit_Adver_2419_1_11_13,Vinamilk dành quỹ hơn 2 triệu sản phẩm (tương đương khoảng 15 tỷ đồng) để hỗ trợ dinh dưỡng cho cộng đồng và tuyến đầu chống dịch trong năm 2021.,Bình quân mỗi sản phẩm Vinamilk được hỗ trợ có giá 7.500 đồng.,Entailment
uit_Adver_480_4_11_03,"Ngoài giải xuất sắc chung cuộc, Ban tổ chức còn trao 8 giải nhất, 16 giải nhì, 20 giải ba, 5 giải chuyên đề, gồm: Ứng xử tình huống hay nhất, trình diễn áo dài truyền thống đẹp nhất, trình diễn trang phục tự chọn đẹp nhất, thể hiện phần thi năng khiếu ấn tượng nhất, chuyên đề đổi mới sáng tạo ấn tượng nhất.",Tổng cộng có 50 giải đã được trao.,Entailment
uit_Adver_2551_3_21_13,"Khi Pam ""gắn thẻ"" chồng vào bài viết trên Facebook, cô không chắc anh có chung suy nghĩ như mình không.","Chồng bà Pam đã ""gắn thẻ"" bà vào một bài viết trên Facebook.",Intrinsic-Hal
uit_Adver_1143_1_21_06,"Một người sẽ có mức sống ổn định ở TP HCM với 18,8 triệu đồng mỗi tháng nhưng tại Singapore cần gấp ba số tiền này, theo iPrice.",Người Việt Nam chỉ cần số tiền 20 triệu thì có thể sống thoải mái tại Singapore.,Intrinsic-Hal
uit_Adver_201_1_11_02,Bức ảnh chụp cô gái H'Mông ngồi bán hàng của du khách Hà Nội thu hút hàng nghìn lượt yêu thích trên mạng xã hội.,Hình ảnh cô gái dân tộc phía Bắc Việt Nam rất nổi tiếng trên mạng xã hội.,Entailment
uit_Adver_1496_4_11_08,"Ngày 21/5, Trung tâm Kiểm soát bệnh tật (CDC) Quảng Bình xét nghiệm giám sát theo quy định bằng phương pháp Real time RT - PCR, kết quả dương tính với nCoV.",Các bệnh nhân sau khi xuất viện tiếp tục dương tính với nCoV sau khi xét nghiệm giám sát bằng phương pháp Real time RT-PCR ngày 21/5.,Entailment
uit_Adver_339_4_31_02,"Marisa Sukosol Nunbhakdi, thành viên Hiệp hội Khách sạn Thái Lan, đồng tình với lời kêu gọi tăng tốc tiêm chủng của nhà virus học hàng đầu đất nước, Yong Poovorawan.",Yong Poovorawan và Marisa Sukosol Nunbhakdi đã trao đổi cùng nhau để đi đến quyết định ủng hộ tăng tốc tiêm chủng.,Extrinsic-Hal
uit_Adver_2050_1_31_11,"Ảnh hưởng của Covid-19, nhiều chùa ở Thừa Thiên Huế tổ chức đại lễ Phật đản nội bộ giữa tăng ni, không tập trung quá 20 người.",Nhiều chùa ở Thừa Thiên Huế giới hạn tối đa 20 người tại đại lễ để tránh nguy cơ nhiễm covid và ăn trộm móc túi.,Extrinsic-Hal
uit_Adver_2314_2_31_12,"Cơ quan an toàn giao thông quốc gia Mỹ (NHTSA: National Highway Traffic Safety Administration) thông báo hôm 4/5 đợt triệu hồi lớn với hơn 203.000 chiếc Santa Fe Sport, sản xuất từ 2013-2015.",Cơ quan an toàn giao thông quốc gia Mỹ từ chối nhận thêm sản phẩm nào về chiếc Santa Fe Sport vì sự nguy hiểm mà nó mang lại.,Extrinsic-Hal
uit_Adver_460_5_21_03,Học viện Tài chính và Đại học Thương mại có đầu vào gần bằng nhau với mức trúng tuyển năm ngoái từ 24 đến trên 26 điểm.,Điểm trúng tuyển dưới 24 điểm thì có nghĩa là đã trúng tuyển vào trường Học viện Tài chính và Đại học Thương mại.,Intrinsic-Hal
uit_Adver_460_3_31_03,"Giống như nhóm ngành Công nghệ thông tin, điểm trúng tuyển vào ngành Kinh tế liên tục tăng trong 3 năm qua với mức tăng giữa các năm 1-3 điểm.",Nhóm ngành Công nghệ thông tin cũng như ngành Kinh tế đang là các ngành đứng đầu của xã hội.,Extrinsic-Hal
uit_Adver_2280_5_21_12,"Ngoài ra, phụ tùng thay thế chính hãng khá đắt nếu bạn định thay như compa lên kính (8 triệu), thước lái khoảng 30 triệu.","Linh kiện xe oto bây giờ rất đắt đỏ, mọi chi phí sửa có thể lên đến 30 triệu.",Intrinsic-Hal
